TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season,Month,SeasonType
1610612753,Orlando Magic,4,2,2,0.5,192.0,105.5,107.1,101.2,103.0,4.3,4.1,0.597,1.61,16.9,0.302,0.751,0.522,0.144,0.507,0.542,100.4,98.75,82.29,395,0.531,1,7,12,12,5,16,2,10,21,16,23,8,7,9,11,20,20,25,9,2023-24,1,Regular Season
1610612755,Philadelphia 76ers,3,2,1,0.667,144.0,117.0,118.6,106.3,107.7,10.7,10.9,0.629,1.86,18.9,0.26,0.716,0.507,0.14,0.575,0.622,101.5,100.17,83.47,301,0.576,19,7,4,7,21,5,12,3,12,9,8,19,14,12,10,5,3,18,3,2023-24,1,Regular Season
1610612756,Phoenix Suns,4,2,2,0.5,192.0,107.1,108.8,101.4,103.9,5.7,4.9,0.607,1.36,17.7,0.293,0.713,0.523,0.179,0.544,0.582,103.8,101.75,84.79,407,0.54,1,7,12,12,5,15,6,8,15,28,17,12,16,8,29,11,11,11,7,2023-24,1,Regular Season
1610612757,Portland Trail Blazers,4,1,3,0.25,192.0,100.7,103.6,110.1,113.0,-9.4,-9.5,0.484,1.12,13.8,0.335,0.665,0.493,0.169,0.476,0.515,100.4,97.75,81.46,391,0.41,1,20,24,24,5,26,22,26,30,30,30,3,30,17,27,29,28,28,29,2023-24,1,Regular Season
1610612758,Sacramento Kings,3,2,1,0.667,149.0,111.5,116.4,111.8,112.4,-0.2,4.0,0.606,2.31,18.5,0.254,0.732,0.475,0.111,0.537,0.566,106.6,104.05,86.71,323,0.493,19,7,4,7,19,9,21,12,18,2,10,22,11,24,1,13,13,4,16,2023-24,1,Regular Season
1610612759,San Antonio Spurs,4,2,2,0.5,197.0,102.6,104.7,111.8,115.2,-9.2,-10.5,0.673,1.5,19.0,0.249,0.706,0.471,0.175,0.534,0.564,105.5,102.82,85.69,423,0.464,1,7,12,12,1,23,26,27,4,24,7,23,21,26,28,14,14,9,22,2023-24,1,Regular Season
1610612761,Toronto Raptors,4,1,3,0.25,197.0,97.8,100.8,99.6,103.5,-1.8,-2.8,0.656,1.6,17.9,0.272,0.668,0.475,0.157,0.487,0.513,99.9,96.49,80.41,395,0.483,1,20,24,24,1,30,4,19,5,19,15,15,28,23,24,28,29,30,19,2023-24,1,Regular Season
1610612762,Utah Jazz,4,1,3,0.25,192.0,108.1,109.2,119.2,119.8,-11.1,-10.6,0.636,1.75,18.0,0.35,0.765,0.538,0.149,0.503,0.534,101.6,100.88,84.06,403,0.441,1,20,24,24,5,14,30,28,9,14,14,2,4,5,19,23,22,15,28,2023-24,1,Regular Season
1610612764,Washington Wizards,3,1,2,0.333,144.0,107.0,106.9,113.9,118.3,-6.9,-11.4,0.642,1.93,18.1,0.242,0.69,0.462,0.129,0.511,0.549,107.9,105.83,88.19,318,0.46,19,20,12,20,21,17,29,29,8,7,12,25,24,27,7,18,18,1,24,2023-24,1,Regular Season
1610612737,Atlanta Hawks,14,7,7,0.5,677.0,117.1,119.2,117.2,119.2,0.0,-0.1,0.565,1.68,17.0,0.335,0.688,0.504,0.142,0.547,0.59,105.0,103.23,86.03,1456,0.487,17,19,15,18,19,5,25,16,29,24,28,3,22,15,20,16,9,3,20,2023-24,2,Regular Season
1610612738,Boston Celtics,15,11,4,0.733,730.0,114.2,116.7,105.5,107.1,8.7,9.6,0.608,1.9,18.3,0.277,0.738,0.517,0.133,0.557,0.591,99.9,98.1,81.75,1491,0.549,5,2,3,3,5,9,2,2,20,14,17,18,4,7,12,6,8,22,3,2023-24,2,Regular Season
1610612751,Brooklyn Nets,15,8,7,0.533,725.0,114.1,116.4,113.0,115.4,1.1,1.0,0.596,1.91,18.1,0.311,0.708,0.511,0.134,0.548,0.576,99.9,97.92,81.6,1480,0.503,5,13,15,16,7,12,19,13,25,12,22,10,17,8,13,12,18,23,16,2023-24,2,Regular Season
1610612766,Charlotte Hornets,14,5,9,0.357,677.0,112.6,114.0,119.3,122.9,-6.6,-8.9,0.57,1.77,17.6,0.312,0.705,0.506,0.139,0.541,0.571,101.4,99.3,82.75,1400,0.462,17,22,21,22,19,17,30,28,28,21,24,9,18,12,16,19,20,18,25,2023-24,2,Regular Season
1610612741,Chicago Bulls,16,4,12,0.25,778.0,108.9,109.9,113.4,116.2,-4.5,-6.3,0.581,1.9,17.3,0.268,0.686,0.472,0.125,0.521,0.554,97.7,96.12,80.1,1561,0.464,1,26,27,27,1,26,21,25,26,15,27,24,24,27,3,26,28,29,23,2023-24,2,Regular Season
1610612739,Cleveland Cavaliers,15,9,6,0.6,725.0,111.4,112.1,108.6,111.2,2.8,0.8,0.623,1.67,18.8,0.277,0.69,0.497,0.156,0.552,0.589,100.9,99.34,82.79,1502,0.526,5,7,11,11,7,24,7,15,15,25,14,19,21,21,26,11,13,17,7,2023-24,2,Regular Season
1610612742,Dallas Mavericks,14,8,6,0.571,672.0,115.4,117.9,115.8,118.5,-0.5,-0.6,0.598,2.24,18.3,0.265,0.679,0.467,0.113,0.553,0.583,102.4,100.18,83.48,1405,0.487,17,13,11,13,25,7,24,18,22,3,19,25,27,29,1,10,15,12,19,2023-24,2,Regular Season
