GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Home,Team1Win,Month,Season,Team1_W_PCT,Team1_PIE,Team1_eFG%,Team1_TOV%,Team1_ORB%,Team1_FTR,Team2_W_PCT,Team2_PIE,Team2_eFG%,Team2_TOV%,Team2_ORB%,Team2_FTR,SeasonKey
41900162,2020-08-19,denver nuggets,utah jazz,105,124,0.457,0.517,22,32,41,36,10,6,-19.0,19.0,1,0,8,2019-20,,,,,,,,,,,,,2019_20
41900163,2020-08-21,denver nuggets,utah jazz,87,124,0.375,0.512,20,27,45,50,17,10,-37.0,37.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900164,2020-08-23,denver nuggets,utah jazz,127,129,0.49,0.575,25,14,40,37,6,10,-2.0,2.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900165,2020-08-25,denver nuggets,utah jazz,117,107,0.506,0.5,22,23,38,35,9,15,10.0,-10.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900166,2020-08-30,denver nuggets,utah jazz,119,107,0.549,0.453,22,20,43,30,15,10,12.0,-12.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
41900167,2020-09-01,denver nuggets,utah jazz,80,78,0.373,0.38,21,16,46,48,10,12,2.0,-2.0,1,1,9,2019-20,,,,,,,,,,,,,2019_20
41900171,2020-08-18,houston rockets,oklahoma city thunder,123,108,0.483,0.44,25,22,36,46,7,12,15.0,-15.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900172,2020-08-20,houston rockets,oklahoma city thunder,111,98,0.418,0.443,21,15,41,48,7,13,13.0,-13.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900173,2020-08-22,houston rockets,oklahoma city thunder,107,119,0.413,0.446,14,20,46,54,16,15,-12.0,12.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900174,2020-08-24,houston rockets,oklahoma city thunder,114,117,0.451,0.488,25,16,40,46,14,14,-3.0,3.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900175,2020-08-29,houston rockets,oklahoma city thunder,114,80,0.43,0.315,28,11,55,58,11,18,33.8,-34.0,1,1,8,2019-20,,,,,,,,,,,,,2019_20
41900176,2020-08-31,houston rockets,oklahoma city thunder,100,104,0.452,0.427,19,17,41,51,22,19,-4.0,4.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
41900177,2020-09-02,houston rockets,oklahoma city thunder,104,102,0.398,0.461,18,24,44,46,12,21,2.0,-2.0,1,1,9,2019-20,,,,,,,,,,,,,2019_20
41900201,2020-08-31,miami heat,milwaukee bucks,115,104,0.464,0.493,21,22,46,34,16,19,11.0,-11.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
41900202,2020-09-02,miami heat,milwaukee bucks,116,114,0.457,0.435,22,16,38,50,10,14,2.0,-2.0,0,1,9,2019-20,,,,,,,,,,,,,2019_20
41900203,2020-09-04,miami heat,milwaukee bucks,115,100,0.449,0.42,27,23,49,44,11,10,15.0,-15.0,1,1,9,2019-20,,,,,,,,,,,,,2019_20
41900204,2020-09-06,miami heat,milwaukee bucks,115,118,0.444,0.489,33,25,41,46,15,12,-3.0,3.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900205,2020-09-08,miami heat,milwaukee bucks,103,94,0.479,0.363,21,20,48,41,21,11,9.0,-9.0,0,1,9,2019-20,,,,,,,,,,,,,2019_20
41900211,2020-08-30,boston celtics,toronto raptors,112,94,0.47,0.369,25,22,50,40,22,14,18.0,-18.0,0,1,8,2019-20,,,,,,,,,,,,,2019_20
41900212,2020-09-01,boston celtics,toronto raptors,102,99,0.421,0.4,18,25,44,41,17,12,3.0,-3.0,0,1,9,2019-20,,,,,,,,,,,,,2019_20
41900213,2020-09-03,boston celtics,toronto raptors,103,104,0.47,0.466,21,23,44,39,14,13,-1.0,1.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900214,2020-09-05,boston celtics,toronto raptors,93,100,0.44,0.395,18,23,45,41,14,12,-7.0,7.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900215,2020-09-07,boston celtics,toronto raptors,111,89,0.494,0.388,23,19,45,36,11,13,22.0,-22.0,0,1,9,2019-20,,,,,,,,,,,,,2019_20
41900216,2020-09-09,boston celtics,toronto raptors,122,125,0.44,0.436,32,22,58,46,15,12,-3.0,3.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900217,2020-09-11,boston celtics,toronto raptors,92,87,0.407,0.413,19,17,44,44,10,18,5.0,-5.0,0,1,9,2019-20,,,,,,,,,,,,,2019_20
41900221,2020-09-04,houston rockets,los angeles lakers,112,97,0.481,0.422,19,18,41,41,14,15,15.0,-15.0,0,1,9,2019-20,,,,,,,,,,,,,2019_20
41900222,2020-09-06,houston rockets,los angeles lakers,109,117,0.449,0.566,22,30,35,41,17,15,-8.0,8.0,0,0,9,2019-20,,,,,,,,,,,,,2019_20
41900223,2020-09-08,houston rockets,los angeles lakers,102,112,0.469,0.551,23,25,30,43,9,13,-10.0,10.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900224,2020-09-10,houston rockets,los angeles lakers,100,110,0.431,0.489,24,30,26,52,16,16,-10.0,10.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900225,2020-09-12,houston rockets,los angeles lakers,96,119,0.371,0.527,18,25,31,50,12,19,-23.0,23.0,0,0,9,2019-20,,,,,,,,,,,,,2019_20
41900231,2020-09-03,denver nuggets,la clippers,97,120,0.422,0.571,20,23,40,45,15,14,-23.0,23.0,0,0,9,2019-20,,,,,,,,,,,,,2019_20
41900232,2020-09-05,denver nuggets,la clippers,110,101,0.451,0.409,18,20,45,52,12,17,9.0,-9.0,0,1,9,2019-20,,,,,,,,,,,,,2019_20
41900233,2020-09-07,denver nuggets,la clippers,107,113,0.468,0.547,32,23,36,41,12,17,-6.0,6.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900234,2020-09-09,denver nuggets,la clippers,85,96,0.397,0.418,19,19,38,41,14,9,-11.0,11.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900235,2020-09-11,denver nuggets,la clippers,111,105,0.481,0.42,20,22,44,41,11,9,6.0,-6.0,0,1,9,2019-20,,,,,,,,,,,,,2019_20
41900236,2020-09-13,denver nuggets,la clippers,111,98,0.541,0.41,26,20,41,37,14,13,13.0,-13.0,1,1,9,2019-20,,,,,,,,,,,,,2019_20
41900237,2020-09-15,denver nuggets,la clippers,104,89,0.494,0.378,22,21,53,37,20,10,15.0,-15.0,0,1,9,2019-20,,,,,,,,,,,,,2019_20
41900301,2020-09-15,boston celtics,miami heat,114,117,0.443,0.471,24,32,37,41,10,12,-3.2,3.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900302,2020-09-17,boston celtics,miami heat,101,106,0.5,0.444,19,27,41,38,20,9,-5.0,5.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900303,2020-09-19,boston celtics,miami heat,117,106,0.482,0.388,27,21,50,42,14,13,11.0,-11.0,0,1,9,2019-20,,,,,,,,,,,,,2019_20
41900304,2020-09-23,boston celtics,miami heat,109,112,0.476,0.429,28,20,46,40,19,8,-3.0,3.0,0,0,9,2019-20,,,,,,,,,,,,,2019_20
41900305,2020-09-25,boston celtics,miami heat,121,108,0.452,0.453,29,27,50,38,11,12,13.0,-13.0,1,1,9,2019-20,,,,,,,,,,,,,2019_20
41900306,2020-09-27,boston celtics,miami heat,113,125,0.434,0.563,26,30,42,40,10,12,-12.0,12.0,0,0,9,2019-20,,,,,,,,,,,,,2019_20
41900311,2020-09-18,denver nuggets,los angeles lakers,114,126,0.494,0.53,23,33,37,34,16,11,-12.0,12.0,0,0,9,2019-20,,,,,,,,,,,,,2019_20
41900312,2020-09-20,denver nuggets,los angeles lakers,103,105,0.473,0.446,22,23,31,44,19,23,-2.0,2.0,0,0,9,2019-20,,,,,,,,,,,,,2019_20
41900313,2020-09-22,denver nuggets,los angeles lakers,114,106,0.548,0.518,26,27,44,25,18,16,8.0,-8.0,1,1,9,2019-20,,,,,,,,,,,,,2019_20
41900314,2020-09-24,denver nuggets,los angeles lakers,108,114,0.506,0.475,22,23,33,41,11,9,-6.0,6.0,1,0,9,2019-20,,,,,,,,,,,,,2019_20
41900315,2020-09-26,denver nuggets,los angeles lakers,107,117,0.422,0.545,23,24,36,43,11,13,-10.0,10.0,0,0,9,2019-20,,,,,,,,,,,,,2019_20
41900401,2020-09-30,los angeles lakers,miami heat,116,98,0.452,0.427,26,23,54,36,12,8,18.0,-18.0,1,1,9,2019-20,,,,,,,,,,,,,2019_20
41900402,2020-10-02,los angeles lakers,miami heat,124,114,0.505,0.507,32,29,44,37,9,9,10.0,-10.0,1,1,10,2019-20,0.667,0.537,0.576,0.154,0.275,0.742,0.333,0.481,0.519,0.171,0.168,0.802,2019_20
41900403,2020-10-04,los angeles lakers,miami heat,104,115,0.43,0.513,23,25,43,37,19,12,-11.0,11.0,0,0,10,2019-20,0.667,0.537,0.576,0.154,0.275,0.742,0.333,0.481,0.519,0.171,0.168,0.802,2019_20
41900404,2020-10-06,los angeles lakers,miami heat,102,96,0.443,0.427,25,18,42,39,15,11,6.0,-6.0,0,1,10,2019-20,0.667,0.537,0.576,0.154,0.275,0.742,0.333,0.481,0.519,0.171,0.168,0.802,2019_20
41900405,2020-10-09,los angeles lakers,miami heat,108,111,0.463,0.458,21,26,41,35,15,13,-3.0,3.0,1,0,10,2019-20,0.667,0.537,0.576,0.154,0.275,0.742,0.333,0.481,0.519,0.171,0.168,0.802,2019_20
41900406,2020-10-11,los angeles lakers,miami heat,106,93,0.483,0.443,23,25,46,41,12,13,13.0,-13.0,0,1,10,2019-20,0.667,0.537,0.576,0.154,0.275,0.742,0.333,0.481,0.519,0.171,0.168,0.802,2019_20
51900111,2020-08-15,memphis grizzlies,portland trail blazers,122,126,0.489,0.452,30,20,49,39,18,13,-4.0,4.0,0,0,8,2019-20,,,,,,,,,,,,,2019_20
22000001,2020-12-22,brooklyn nets,golden state warriors,125,99,0.457,0.374,24,26,57,47,20,18,26.0,-26.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000002,2020-12-22,la clippers,los angeles lakers,116,109,0.473,0.469,22,22,40,45,16,19,7.0,-7.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000003,2020-12-23,boston celtics,milwaukee bucks,122,121,0.475,0.511,23,19,37,52,6,16,1.0,-1.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000004,2020-12-23,dallas mavericks,phoenix suns,102,106,0.424,0.481,17,21,39,48,11,18,-4.0,4.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000005,2020-12-25,miami heat,new orleans pelicans,111,98,0.507,0.397,29,18,35,41,17,19,13.0,-13.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000006,2020-12-25,golden state warriors,milwaukee bucks,99,138,0.343,0.556,14,25,43,60,11,17,-39.0,39.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000007,2020-12-25,boston celtics,brooklyn nets,95,123,0.378,0.539,23,21,47,43,15,15,-28.0,28.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000008,2020-12-25,dallas mavericks,los angeles lakers,115,138,0.494,0.56,20,33,27,53,9,16,-23.0,23.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000009,2020-12-25,denver nuggets,la clippers,108,121,0.457,0.554,25,32,32,38,13,18,-13.0,13.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000010,2020-12-23,charlotte hornets,cleveland cavaliers,114,121,0.5,0.529,29,34,32,50,15,18,-7.0,7.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000011,2020-12-23,indiana pacers,new york knicks,121,107,0.489,0.459,28,25,50,40,13,16,14.0,-14.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000012,2020-12-23,miami heat,orlando magic,107,113,0.506,0.477,25,23,43,41,22,17,-6.0,6.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000013,2020-12-23,philadelphia 76ers,washington wizards,113,107,0.471,0.459,22,28,47,40,16,19,6.0,-6.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000014,2020-12-23,new orleans pelicans,toronto raptors,113,99,0.525,0.427,30,26,45,35,24,20,14.0,-14.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000015,2020-12-23,atlanta hawks,chicago bulls,124,104,0.538,0.414,24,20,46,37,21,15,20.0,-20.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000016,2021-03-21,houston rockets,oklahoma city thunder,112,114,0.494,0.462,22,22,38,52,16,16,-2.0,2.0,1,0,3,2020-21,,,,,,,,,,,,,2020_21
22000017,2020-12-23,memphis grizzlies,san antonio spurs,119,131,0.516,0.505,27,28,42,48,11,10,-12.0,12.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000018,2020-12-23,detroit pistons,minnesota timberwolves,101,111,0.484,0.432,29,25,44,48,12,11,-10.0,10.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000019,2020-12-23,denver nuggets,sacramento kings,122,124,0.48,0.441,28,27,46,54,15,14,-2.0,2.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000020,2020-12-23,portland trail blazers,utah jazz,100,120,0.402,0.457,23,24,40,59,6,11,-20.0,20.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000021,2020-12-26,atlanta hawks,memphis grizzlies,122,112,0.427,0.398,23,20,54,46,15,10,10.0,-10.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000022,2020-12-26,charlotte hornets,oklahoma city thunder,107,109,0.398,0.455,27,25,47,54,13,16,-2.0,2.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000023,2020-12-26,cleveland cavaliers,detroit pistons,128,119,0.485,0.408,29,24,51,57,18,22,9.0,-9.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000024,2020-12-26,orlando magic,washington wizards,130,120,0.505,0.484,25,28,54,43,13,14,10.0,-10.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000025,2020-12-26,new york knicks,philadelphia 76ers,89,109,0.386,0.466,19,20,43,47,16,12,-20.0,20.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000026,2020-12-26,chicago bulls,indiana pacers,106,125,0.374,0.559,23,34,41,49,20,16,-19.0,19.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000027,2020-12-26,san antonio spurs,toronto raptors,119,114,0.47,0.458,36,32,53,46,16,11,5.0,-5.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000028,2020-12-26,minnesota timberwolves,utah jazz,116,111,0.446,0.383,21,15,40,57,9,18,5.0,-5.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000029,2020-12-26,houston rockets,portland trail blazers,126,128,0.517,0.461,27,27,42,45,16,13,-2.0,2.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000030,2020-12-26,phoenix suns,sacramento kings,103,106,0.418,0.453,25,20,40,56,11,18,-3.0,3.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000031,2020-12-27,dallas mavericks,la clippers,124,73,0.494,0.342,25,13,54,36,6,12,51.0,-51.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000032,2020-12-27,brooklyn nets,charlotte hornets,104,106,0.427,0.448,23,35,46,52,19,12,-2.0,2.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000033,2020-12-27,orlando magic,washington wizards,120,113,0.435,0.485,19,27,45,47,10,13,7.0,-7.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000034,2020-12-27,new orleans pelicans,san antonio spurs,98,95,0.383,0.427,15,26,56,47,8,15,3.0,-3.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000035,2020-12-27,cleveland cavaliers,philadelphia 76ers,118,94,0.527,0.418,31,24,45,39,16,21,24.0,-24.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000036,2020-12-27,milwaukee bucks,new york knicks,110,130,0.432,0.541,24,27,44,46,11,15,-20.0,20.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000037,2020-12-27,boston celtics,indiana pacers,107,108,0.506,0.511,21,23,40,37,18,16,-1.0,1.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000038,2020-12-27,chicago bulls,golden state warriors,128,129,0.512,0.404,27,25,54,41,24,12,-1.0,1.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000039,2020-12-27,phoenix suns,sacramento kings,116,100,0.489,0.474,34,21,44,39,9,15,16.0,-16.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000040,2020-12-27,los angeles lakers,minnesota timberwolves,127,91,0.556,0.369,32,24,46,48,17,17,36.0,-36.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000041,2020-12-28,atlanta hawks,detroit pistons,128,120,0.488,0.439,30,24,45,48,13,8,8.0,-8.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000042,2020-12-28,brooklyn nets,memphis grizzlies,111,116,0.41,0.429,28,20,50,56,17,19,-5.0,5.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000043,2020-12-28,oklahoma city thunder,utah jazz,109,110,0.465,0.5,21,24,37,43,15,16,-1.0,1.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000044,2020-12-28,denver nuggets,houston rockets,124,111,0.529,0.453,31,25,52,38,14,15,13.0,-13.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000045,2020-12-28,los angeles lakers,portland trail blazers,107,115,0.471,0.467,20,27,41,45,14,9,-8.0,8.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000046,2020-12-29,cleveland cavaliers,new york knicks,86,95,0.364,0.43,22,23,43,55,13,25,-9.0,9.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000047,2020-12-29,detroit pistons,golden state warriors,106,116,0.38,0.5,21,21,45,40,15,19,-10.0,10.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000048,2020-12-29,boston celtics,indiana pacers,116,111,0.5,0.512,21,27,43,36,14,14,5.0,-5.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000049,2020-12-29,philadelphia 76ers,toronto raptors,100,93,0.381,0.356,21,21,54,47,18,19,7.0,-7.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000050,2020-12-29,chicago bulls,washington wizards,115,107,0.437,0.44,26,25,37,47,14,19,8.0,-8.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000051,2020-12-29,miami heat,milwaukee bucks,97,144,0.468,0.554,23,32,30,45,21,17,-47.0,47.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000052,2020-12-29,oklahoma city thunder,orlando magic,107,118,0.494,0.51,20,26,47,46,20,11,-11.0,11.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000053,2020-12-29,new orleans pelicans,phoenix suns,86,111,0.481,0.44,18,24,41,43,16,10,-25.0,25.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000054,2020-12-29,la clippers,minnesota timberwolves,124,101,0.534,0.416,32,22,46,39,13,14,23.0,-23.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000055,2020-12-29,denver nuggets,sacramento kings,115,125,0.543,0.489,27,33,39,37,19,10,-10.0,10.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000056,2020-12-30,boston celtics,memphis grizzlies,126,107,0.538,0.43,27,26,42,46,16,22,19.0,-19.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000057,2020-12-30,atlanta hawks,brooklyn nets,141,145,0.475,0.54,27,30,54,40,12,8,-4.0,4.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000058,2020-12-30,miami heat,milwaukee bucks,119,108,0.488,0.392,25,26,52,47,22,13,11.0,-11.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000059,2020-12-30,charlotte hornets,dallas mavericks,118,99,0.512,0.391,30,24,50,39,23,14,19.0,-19.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000060,2020-12-30,los angeles lakers,san antonio spurs,121,107,0.561,0.46,25,25,47,39,17,10,14.0,-14.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000061,2020-12-30,la clippers,portland trail blazers,128,105,0.495,0.421,30,14,47,41,10,17,23.0,-23.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000062,2020-12-31,cleveland cavaliers,indiana pacers,99,119,0.451,0.483,22,28,43,44,18,14,-20.0,20.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000063,2020-12-31,chicago bulls,washington wizards,133,130,0.543,0.5,34,27,44,37,15,14,3.0,-3.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000064,2020-12-31,orlando magic,philadelphia 76ers,92,116,0.347,0.484,17,23,48,54,11,14,-24.0,24.0,1,0,12,2020-21,,,,,,,,,,,,,2020_21
22000065,2020-12-31,houston rockets,sacramento kings,122,119,0.523,0.469,26,23,45,45,18,15,3.0,-3.0,1,1,12,2020-21,,,,,,,,,,,,,2020_21
22000066,2020-12-31,new york knicks,toronto raptors,83,100,0.364,0.41,21,21,48,53,15,16,-17.0,17.0,0,0,12,2020-21,,,,,,,,,,,,,2020_21
22000067,2020-12-31,new orleans pelicans,oklahoma city thunder,113,80,0.484,0.375,23,24,58,40,13,19,33.0,-33.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000068,2020-12-31,phoenix suns,utah jazz,106,95,0.488,0.417,26,16,41,46,15,13,11.0,-11.0,0,1,12,2020-21,,,,,,,,,,,,,2020_21
22000069,2021-01-01,charlotte hornets,memphis grizzlies,93,108,0.407,0.478,23,34,42,48,18,15,-15.0,15.0,1,0,1,2020-21,,,,,,,,,,,,,2020_21
22000070,2021-01-01,boston celtics,detroit pistons,93,96,0.47,0.409,20,18,44,48,19,19,-3.0,3.0,0,0,1,2020-21,,,,,,,,,,,,,2020_21
22000071,2021-01-01,dallas mavericks,miami heat,93,83,0.41,0.372,18,20,49,41,16,14,10.0,-10.0,1,1,1,2020-21,,,,,,,,,,,,,2020_21
22000072,2021-01-01,atlanta hawks,brooklyn nets,114,96,0.462,0.407,24,19,48,45,9,15,18.0,-18.0,0,1,1,2020-21,,,,,,,,,,,,,2020_21
22000073,2021-01-01,chicago bulls,milwaukee bucks,96,126,0.437,0.494,18,27,42,44,20,17,-30.0,30.0,0,0,1,2020-21,,,,,,,,,,,,,2020_21
22000074,2021-01-01,minnesota timberwolves,washington wizards,109,130,0.477,0.551,17,35,43,43,20,16,-21.0,21.0,1,0,1,2020-21,,,,,,,,,,,,,2020_21
22000075,2021-01-01,los angeles lakers,san antonio spurs,109,103,0.406,0.424,27,23,58,45,13,13,6.0,-6.0,0,1,1,2020-21,,,,,,,,,,,,,2020_21
22000076,2021-01-01,denver nuggets,phoenix suns,103,106,0.453,0.487,28,24,38,37,11,17,-3.0,3.0,1,0,1,2020-21,,,,,,,,,,,,,2020_21
22000077,2021-01-01,la clippers,utah jazz,100,106,0.388,0.461,19,28,43,46,8,13,-6.0,6.0,0,0,1,2020-21,,,,,,,,,,,,,2020_21
22000078,2021-01-01,golden state warriors,portland trail blazers,98,123,0.392,0.435,19,23,44,51,15,10,-25.0,25.0,1,0,1,2020-21,,,,,,,,,,,,,2020_21
22000079,2021-01-02,houston rockets,sacramento kings,102,94,0.444,0.389,15,11,48,47,13,14,8.0,-8.0,1,1,1,2020-21,,,,,,,,,,,,,2020_21
22000080,2021-01-02,indiana pacers,new york knicks,102,106,0.405,0.506,22,23,32,51,8,15,-4.0,4.0,1,0,1,2020-21,,,,,,,,,,,,,2020_21
22000081,2021-01-02,oklahoma city thunder,orlando magic,108,99,0.442,0.37,22,21,52,55,10,6,9.0,-9.0,0,1,1,2020-21,,,,,,,,,,,,,2020_21
22000082,2021-01-02,charlotte hornets,philadelphia 76ers,112,127,0.413,0.595,34,35,40,45,12,21,-15.0,15.0,0,0,1,2020-21,,,,,,,,,,,,,2020_21
22000083,2021-01-02,atlanta hawks,cleveland cavaliers,91,96,0.412,0.418,22,19,48,46,20,15,-5.0,5.0,1,0,1,2020-21,,,,,,,,,,,,,2020_21
22000084,2021-01-02,new orleans pelicans,toronto raptors,120,116,0.422,0.418,26,21,50,40,12,9,4.0,-4.0,1,1,1,2020-21,,,,,,,,,,,,,2020_21
22000085,2021-01-03,boston celtics,detroit pistons,122,120,0.563,0.477,35,29,41,33,17,9,2.0,-2.0,0,1,1,2020-21,,,,,,,,,,,,,2020_21
22000086,2021-01-03,brooklyn nets,washington wizards,122,123,0.494,0.413,25,27,51,49,20,7,-1.0,1.0,1,0,1,2020-21,,,,,,,,,,,,,2020_21
22000087,2021-01-03,los angeles lakers,memphis grizzlies,108,94,0.461,0.411,24,23,49,50,10,11,14.0,-14.0,0,1,1,2020-21,,,,,,,,,,,,,2020_21
22000088,2021-01-03,denver nuggets,minnesota timberwolves,124,109,0.489,0.518,34,30,43,36,15,14,15.0,-15.0,0,1,1,2020-21,,,,,,,,,,,,,2020_21
22000089,2021-01-03,san antonio spurs,utah jazz,109,130,0.419,0.551,23,29,45,57,7,19,-21.0,21.0,1,0,1,2020-21,,,,,,,,,,,,,2020_21
22000090,2021-01-03,chicago bulls,dallas mavericks,118,108,0.459,0.438,16,23,48,41,16,15,10.0,-10.0,1,1,1,2020-21,,,,,,,,,,,,,2020_21
22000091,2021-01-03,la clippers,phoenix suns,112,107,0.482,0.493,24,23,37,40,10,13,5.0,-5.0,0,1,1,2020-21,,,,,,,,,,,,,2020_21
22000092,2021-01-03,golden state warriors,portland trail blazers,137,122,0.557,0.418,23,16,53,40,15,12,15.0,-15.0,1,1,1,2020-21,,,,,,,,,,,,,2020_21
22000093,2021-01-04,cleveland cavaliers,orlando magic,83,103,0.388,0.432,20,22,35,54,14,19,-20.0,20.0,0,0,1,2020-21,,,,,,,,,,,,,2020_21
22000094,2021-01-04,charlotte hornets,philadelphia 76ers,101,118,0.419,0.484,30,34,47,55,16,10,-17.0,17.0,0,0,1,2020-21,,,,,,,,,,,,,2020_21
22000095,2021-01-04,atlanta hawks,new york knicks,108,113,0.46,0.506,24,26,40,45,12,15,-5.0,5.0,1,0,1,2020-21,,,,,,,,,,,,,2020_21
22000096,2021-01-04,miami heat,oklahoma city thunder,118,90,0.568,0.367,34,20,47,38,14,15,28.0,-28.0,1,1,1,2020-21,,,,,,,,,,,,,2020_21
22000097,2021-01-04,boston celtics,toronto raptors,126,114,0.488,0.4,19,20,56,37,19,10,12.0,-12.0,0,1,1,2020-21,,,,,,,,,,,,,2020_21
22000098,2021-01-04,dallas mavericks,houston rockets,113,100,0.476,0.39,24,17,51,35,15,12,13.0,-13.0,0,1,1,2020-21,,,,,,,,,,,,,2020_21
22000099,2021-01-04,detroit pistons,milwaukee bucks,115,125,0.439,0.576,27,32,31,49,8,19,-10.0,10.0,0,0,1,2020-21,,,,,,,,,,,,,2020_21
22000100,2021-01-04,indiana pacers,new orleans pelicans,118,116,0.484,0.436,32,26,42,57,14,18,2.0,-2.0,0,1,1,2020-21,,,,,,,,,,,,,2020_21
22000101,2021-01-04,golden state warriors,sacramento kings,137,106,0.526,0.378,41,20,48,52,11,14,31.0,-31.0,1,1,1,2020-21,,,,,,,,,,,,,2020_21
